region	GC
chr8:37686756-37686872	0.56896551724137931
chr8:37686983-37687099	0.491379310344827586
chr8:37687346-37687554	0.673076923076923077
chr8:37688205-37688463	0.658914728682170543
chr8:37688918-37689127	0.645933014354066986
chr8:37690505-37690748	0.670781893004115226
chr8:37691183-37691377	0.52577319587628866
chr8:37691462-37691668	0.665048543689320388
chr8:37692669-37692938	0.657992565055762082
chr8:37693049-37693310	0.659003831417624521
chr8:37695226-37695479	0.68774703557312253
chr8:37696451-37696623	0.662790697674418605
chr8:37696994-37697162	0.577380952380952381
chr8:37697616-37697806	0.621052631578947368
chr8:37698255-37698389	0.567164179104477612
chr8:37698581-37699895	0.709284627092846271
chr8:38271123-38271344	0.656108597285067873
chr8:38271413-38271563	0.606666666666666667
chr8:38271647-38271829	0.598901098901098901
chr8:38272054-38272169	0.530434782608695652
chr8:38272274-38272441	0.538922155688622754
chr8:38273365-38273600	0.625531914893617021
chr8:38274801-38274956	0.50967741935483871
chr8:38275365-38275531	0.542168674698795181
chr8:38275723-38275913	0.568421052631578947
chr8:38277028-38277275	0.55465587044534413
chr8:38278383-38278523	0.521428571428571429
chr8:38279292-38279481	0.492063492063492063
chr8:38281589-38281729	0.5
chr8:38282004-38282239	0.565957446808510638
chr8:38283617-38283785	0.547619047619047619
chr8:38283893-38284033	0.542857142857142857
chr8:38285416-38285633	0.506912442396313364
chr8:38285841-38285975	0.470149253731343284
chr8:38287177-38287488	0.662379421221864952
chr8:38287596-38287736	0.55
chr8:38288596-38288736	0.578571428571428571
chr8:38289596-38289736	0.507142857142857143
chr8:38294596-38294736	0.485714285714285714
chr8:38295596-38295736	0.414285714285714286
chr8:38297801-38297912	0.54954954954954955
chr8:38306021-38306161	0.392857142857142857
chr8:38307021-38307161	0.542857142857142857
chr8:38310021-38310161	0.521428571428571429
chr8:38312021-38312161	0.457142857142857143
chr8:38314851-38315074	0.565022421524663677
chr8:38316182-38316322	0.414285714285714286
chr8:38318591-38318646	0.509090909090909091
chr8:38319182-38319322	0.507142857142857143
chr8:38322182-38322322	0.407142857142857143
chr8:38326160-38326344	0.717391304347826087
chr8:41789700-41792407	0.541189508681196897
chr8:41794751-41795108	0.422969187675070028
chr8:41798337-41798984	0.50231839258114374
chr8:41800288-41800540	0.456349206349206349
chr8:41801243-41801519	0.420289855072463768
chr8:41804086-41804224	0.391304347826086957
chr8:41805246-41805452	0.373786407766990291
chr8:41806717-41806903	0.327956989247311828
chr8:41812791-41812951	0.45625
chr8:41832199-41832362	0.392638036809815951
chr8:41834503-41834867	0.450549450549450549
chr8:41836137-41836317	0.372222222222222222
chr8:41838341-41838467	0.396825396825396825
chr8:41839334-41839494	0.46875
chr8:41844950-41845103	0.437908496732026144
chr8:41905873-41906517	0.427018633540372671
chr8:48686711-48686960	0.522088353413654618
chr8:48689382-48689566	0.342391304347826087
chr8:48690224-48690457	0.480686695278969957
chr8:48690997-48691243	0.569105691056910569
chr8:48691266-48691382	0.396551724137931034
chr8:48691542-48691676	0.388059701492537313
chr8:48694700-48694837	0.474452554744525547
chr8:48694916-48695181	0.6
chr8:48696280-48696392	0.544642857142857143
chr8:48697651-48697900	0.401606425702811245
chr8:48701444-48701632	0.425531914893617021
chr8:48701689-48701821	0.333333333333333333
chr8:48706828-48707084	0.4453125
chr8:48710775-48710980	0.385365853658536585
chr8:48711748-48711973	0.542222222222222222
chr8:48713331-48713569	0.420168067226890756
chr8:48715844-48716063	0.488584474885844749
chr8:48719675-48719909	0.444444444444444444
chr8:48729988-48730144	0.410256410256410256
chr8:48731940-48732093	0.30065359477124183
chr8:48733257-48733526	0.412639405204460967
chr8:48734142-48734375	0.412017167381974249
chr8:48736396-48736579	0.393442622950819672
chr8:48739194-48739444	0.628
chr8:48740706-48740930	0.348214285714285714
chr8:48743143-48743319	0.511363636363636364
chr8:48744352-48744509	0.528662420382165605
chr8:48746734-48746979	0.530612244897959184
chr8:48748876-48749110	0.547008547008547009
chr8:48749750-48750002	0.388888888888888889
chr8:48751686-48751829	0.41958041958041958
chr8:48752554-48752772	0.33944954128440367
chr8:48761692-48761886	0.479381443298969072
chr8:48761917-48762086	0.426035502958579882
chr8:48765211-48765367	0.365384615384615385
chr8:48766621-48766797	0.420454545454545455
chr8:48767760-48767956	0.377551020408163265
chr8:48769694-48769882	0.473404255319148936
chr8:48771054-48771218	0.329268292682926829
chr8:48771387-48771569	0.615384615384615385
chr8:48772149-48772342	0.430051813471502591
chr8:48773437-48773554	0.358974358974358974
chr8:48774600-48774710	0.336363636363636364
chr8:48774911-48775124	0.441314553990610329
chr8:48775937-48776160	0.318385650224215247
chr8:48777094-48777346	0.460317460317460317
chr8:48790262-48790434	0.395348837209302326
chr8:48792029-48792241	0.485849056603773585
chr8:48793954-48794103	0.302013422818791946
chr8:48794450-48794680	0.447826086956521739
chr8:48798482-48798730	0.463709677419354839
chr8:48800085-48800288	0.482758620689655172
chr8:48801056-48801233	0.474576271186440678
chr8:48801552-48801805	0.454545454545454545
chr8:48802795-48803063	0.455223880597014925
chr8:48805677-48805969	0.541095890410958904
chr8:48809698-48809876	0.415730337078651685
chr8:48811007-48811151	0.402777777777777778
chr8:48812910-48813049	0.417266187050359712
chr8:48815106-48815377	0.420664206642066421
chr8:48817406-48817558	0.355263157894736842
chr8:48824947-48825144	0.497461928934010152
chr8:48826438-48826646	0.447115384615384615
chr8:48827865-48828000	0.281481481481481481
chr8:48830814-48830965	0.370860927152317881
chr8:48839731-48839935	0.416666666666666667
chr8:48840308-48840472	0.432926829268292683
chr8:48841629-48841760	0.335877862595419847
chr8:48842390-48842594	0.333333333333333333
chr8:48843209-48843369	0.39375
chr8:48845557-48845754	0.29949238578680203
chr8:48846502-48846672	0.5
chr8:48847546-48847640	0.30851063829787234
chr8:48848269-48848482	0.45539906103286385
chr8:48848890-48849099	0.459330143540669856
chr8:48852088-48852279	0.335078534031413613
chr8:48855746-48855948	0.435643564356435644
chr8:48856390-48856465	0.333333333333333333
chr8:48856511-48856611	0.36
chr8:48866157-48866301	0.430555555555555556
chr8:48866344-48866501	0.350318471337579618
chr8:48866875-48867028	0.274509803921568627
chr8:48868411-48868530	0.302521008403361345
chr8:48869708-48869845	0.29927007299270073
chr8:48869892-48870013	0.32231404958677686
chr8:48872510-48872708	0.737373737373737374
chr8:55364000-55364120	0.35
chr8:55367500-55367620	0.583333333333333333
chr8:55370676-55371027	0.700854700854700855
chr8:55371595-55372577	0.719959266802443992
chr8:55375000-55375120	0.408333333333333333
chr8:56854396-56854572	0.380681818181818182
chr8:56858984-56859074	0.366666666666666667
chr8:56860154-56860304	0.48
chr8:56862995-56863138	0.405594405594405594
chr8:56863217-56863365	0.405405405405405405
chr8:56864502-56864696	0.402061855670103093
chr8:56866368-56866565	0.522842639593908629
chr8:56879251-56879478	0.524229074889867841
chr8:56882253-56882374	0.44628099173553719
chr8:56910882-56911080	0.449494949494949495
chr8:56911954-56912130	0.403409090909090909
chr8:56922444-56922691	0.506072874493927126
chr8:68864607-68864792	0.691891891891891892
chr8:68930058-68930174	0.413793103448275862
chr8:68931761-68931928	0.341317365269461078
chr8:68934248-68934397	0.295302013422818792
chr8:68939434-68939580	0.376712328767123288
chr8:68942709-68942915	0.45145631067961165
chr8:68950371-68950549	0.387640449438202247
chr8:68956699-68956847	0.439189189189189189
chr8:68965309-68965503	0.386597938144329897
chr8:68968042-68968231	0.396825396825396825
chr8:68972891-68973036	0.386206896551724138
chr8:68981245-68981393	0.344594594594594595
chr8:68982047-68982141	0.340425531914893617
chr8:68984707-68984827	0.325
chr8:68989609-68989726	0.452991452991452991
chr8:68992655-68992842	0.320855614973262032
chr8:68992958-68993095	0.29927007299270073
chr8:68995452-68995645	0.362694300518134715
chr8:68999936-69000066	0.461538461538461538
chr8:69002791-69002972	0.469613259668508287
chr8:69005817-69005979	0.413580246913580247
chr8:69009229-69009458	0.449781659388646288
chr8:69011894-69012100	0.368932038834951456
chr8:69017350-69017619	0.468401486988847584
chr8:69020321-69020588	0.400749063670411985
chr8:69021628-69021880	0.456349206349206349
chr8:69027965-69028189	0.375
chr8:69030762-69030901	0.48920863309352518
chr8:69031644-69031771	0.409448818897637795
chr8:69032408-69032543	0.437037037037037037
chr8:69033133-69033306	0.416184971098265896
chr8:69039590-69039676	0.360465116279069767
chr8:69046271-69046533	0.480916030534351145
chr8:69050627-69050774	0.333333333333333333
chr8:69058421-69058609	0.340425531914893617
chr8:69069534-69069693	0.377358490566037736
chr8:69103934-69104045	0.351351351351351351
chr8:69104547-69104782	0.544680851063829787
chr8:69129828-69129975	0.585034013605442177
chr8:69136771-69136883	0.508928571428571429
chr8:69143545-69143635	0.5
chr8:74858842-74859077	0.365957446808510638
chr8:74868123-74868311	0.393617021276595745
chr8:74871977-74872025	0.229166666666666667
chr8:74875000-74875120	0.35
chr8:74885000-74885120	0.55
chr8:76518661-76518702	0.268292682926829268
chr8:90947787-90947862	0.32
chr8:90949231-90949325	0.30851063829787234
chr8:90955458-90955616	0.417721518987341772
chr8:90958345-90958545	0.325
chr8:90960029-90960142	0.283185840707964602
chr8:90965449-90965941	0.341463414634146341
chr8:90967488-90967805	0.365930599369085174
chr8:90970930-90971104	0.42528735632183908
chr8:90976615-90976757	0.359154929577464789
chr8:90982569-90982807	0.365546218487394958
chr8:90983378-90983540	0.296296296296296296
chr8:90990425-90990573	0.337837837837837838
chr8:90992939-90993143	0.352941176470588235
chr8:90993580-90993773	0.321243523316062176
chr8:90994927-90995105	0.353932584269662921
chr8:90996730-90996811	0.703703703703703704
chr8:92972447-92972767	0.575
chr8:92982863-92983098	0.617021276595744681
chr8:92988110-92988223	0.486725663716814159
chr8:92998329-92998575	0.487804878048780488
chr8:92999092-92999222	0.407692307692307692
chr8:93003844-93004139	0.522033898305084746
chr8:93017321-93017547	0.588495575221238938
chr8:93023207-93023341	0.373134328358208955
chr8:93026784-93027070	0.524475524475524476
chr8:93029431-93029613	0.5
chr8:93074751-93074802	0.529411764705882353
chr8:93088170-93088302	0.378787878787878788
chr8:93107233-93107421	0.5
chr8:93107552-93107717	0.551515151515151515
chr8:93115062-93115134	0.652777777777777778
chr8:117859716-117859952	0.411016949152542373
chr8:117861162-117861290	0.453125
chr8:117862834-117863028	0.386597938144329897
chr8:117864164-117864357	0.487046632124352332
chr8:117864765-117864969	0.40196078431372549
chr8:117866461-117866729	0.365671641791044776
chr8:117868382-117868549	0.383233532934131737
chr8:117868862-117869032	0.423529411764705882
chr8:117869483-117869734	0.346613545816733068
chr8:117870568-117870719	0.350993377483443709
chr8:117874057-117874201	0.388888888888888889
chr8:117875346-117875520	0.367816091954022988
chr8:117878802-117878990	0.436170212765957447
chr8:119947781-119947825	0.295454545454545455
chr8:128743613-128743753	0.528571428571428571
chr8:128743913-128744053	0.542857142857142857
chr8:128744213-128744353	0.478571428571428571
chr8:128744513-128744653	0.45
chr8:128745113-128745253	0.471428571428571429
chr8:128746013-128746153	0.378571428571428571
chr8:128746613-128746753	0.435714285714285714
chr8:128747813-128747953	0.657142857142857143
chr8:128748817-128748891	0.5
chr8:128749000-128749139	0.482014388489208633
chr8:128749200-128749339	0.633093525179856115
chr8:128749400-128749539	0.496402877697841727
chr8:128749600-128749739	0.719424460431654676
chr8:128749800-128749939	0.561151079136690647
chr8:128750000-128750139	0.654676258992805755
chr8:128750200-128750339	0.705035971223021583
chr8:128750471-128751287	0.645833333333333333
chr8:128751396-128751535	0.496402877697841727
chr8:128751596-128751735	0.438848920863309353
chr8:128751796-128751935	0.330935251798561151
chr8:128751996-128752135	0.438848920863309353
chr8:128752396-128752535	0.561151079136690647
chr8:128752619-128753226	0.502471169686985173
chr8:128753934-128754074	0.478571428571428571
chr8:128754234-128754374	0.421428571428571429
chr8:128755134-128755274	0.342857142857142857
chr8:128755734-128755874	0.421428571428571429
chr8:128756634-128756774	0.328571428571428571
chr8:128756934-128757074	0.335714285714285714
chr8:128757534-128757674	0.542857142857142857
chr8:128758434-128758574	0.492857142857142857
chr8:139399038-139399141	0.446601941747572816
chr8:144656710-144656860	0.593333333333333333
chr8:145736791-145736960	0.639053254437869822
chr8:145737041-145737194	0.653594771241830065
chr8:145737271-145737472	0.671641791044776119
chr8:145737504-145737729	0.653333333333333333
chr8:145737752-145737966	0.658878504672897196
chr8:145738002-145738176	0.660919540229885057
chr8:145738207-145738543	0.639880952380952381
chr8:145738578-145738789	0.715639810426540284
chr8:145738746-145738886	0.678571428571428571
chr8:145738932-145739118	0.596774193548387097
chr8:145739289-145739513	0.65625
chr8:145739550-145739768	0.623853211009174312
chr8:145739803-145739931	0.625
chr8:145740297-145740478	0.662983425414364641
chr8:145740511-145740648	0.642335766423357664
chr8:145740687-145740863	0.630681818181818182
chr8:145741125-145741296	0.602339181286549708
chr8:145741349-145742170	0.637028014616321559
chr8:145742411-145742596	0.681081081081081081
chr8:145742775-145742914	0.762589928057553957
chr8:145742963-145743041	0.769230769230769231
chr8:145743062-145743190	0.8203125
chr9:1823702-1823818	0.379310344827586207
chr9:4994243-4994383	0.335714285714285714
chr9:5003243-5003383	0.35
chr9:5015243-5015383	0.357142857142857143
chr9:5021965-5022235	0.396296296296296296
chr9:5024343-5024483	0.414285714285714286
chr9:5029760-5029928	0.375
chr9:5044380-5044542	0.382716049382716049
chr9:5050663-5050853	0.394736842105263158
chr9:5054540-5054906	0.377049180327868852
chr9:5055646-5055810	0.304878048780487805
chr9:5061918-5062058	0.4
chr9:5064860-5065062	0.366336633663366337
chr9:5066655-5066811	0.352564102564102564
chr9:5068999-5069230	0.320346320346320346
chr9:5069902-5070074	0.313953488372093023
chr9:5071182-5071322	0.314285714285714286
chr9:5072182-5072322	0.307142857142857143
chr9:5072469-5072648	0.363128491620111732
chr9:5073675-5073807	0.356060606060606061
chr9:5077430-5077602	0.279069767441860465
chr9:5078283-5078466	0.360655737704918033
chr9:5079574-5079714	0.371428571428571429
chr9:5080206-5080402	0.367346938775510204
chr9:5080510-5080705	0.348717948717948718
chr9:5081702-5081883	0.359116022099447514
chr9:5082991-5083131	0.371428571428571429
chr9:5089651-5089885	0.448717948717948718
chr9:5090423-5090592	0.307692307692307692
chr9:5090716-5090933	0.354838709677419355
chr9:5122981-5123143	0.388888888888888889
chr9:5126310-5126468	0.34810126582278481
chr9:5126661-5126813	0.388157894736842105
chr9:5456091-5456187	0.385416666666666667
chr9:5457056-5457442	0.432642487046632124
chr9:5462811-5463143	0.436746987951807229
chr9:5465476-5465628	0.388157894736842105
chr9:5466747-5466851	0.336538461538461538
chr9:5467817-5467884	0.388059701492537313
chr9:5522524-5522623	0.424242424242424242
chr9:5534722-5535072	0.468571428571428571
chr9:5549312-5549626	0.512738853503184713
chr9:5557595-5557774	0.430167597765363129
chr9:5563139-5563233	0.382978723404255319
chr9:5569931-5569981	0.54
chr9:8317851-8317964	0.495575221238938053
chr9:8319808-8319988	0.416666666666666667
chr9:8331559-8331758	0.462311557788944724
chr9:8338899-8339069	0.447058823529411765
chr9:8340320-8340491	0.508771929824561404
chr9:8341067-8341290	0.394618834080717489
chr9:8341670-8342000	0.406060606060606061
chr9:8375913-8376112	0.467336683417085427
chr9:8376584-8376748	0.445121951219512195
chr9:8389209-8389429	0.422727272727272727
chr9:8404514-8404682	0.39880952380952381
chr9:8436569-8436711	0.37323943661971831
chr9:8437175-8437261	0.395348837209302326
chr9:8449702-8449859	0.458598726114649682
chr9:8454557-8454613	0.446428571428571429
chr9:8460388-8460593	0.453658536585365854
chr9:8465443-8465697	0.417322834645669291
chr9:8470972-8471107	0.385185185185185185
chr9:8484096-8484400	0.430921052631578947
chr9:8485204-8485346	0.366197183098591549
chr9:8485739-8486371	0.485759493670886076
chr9:8492839-8493001	0.49382716049382716
chr9:8497219-8497290	0.323943661971830986
chr9:8499624-8499862	0.48319327731092437
chr9:8500731-8501081	0.468571428571428571
chr9:8504238-8504427	0.470899470899470899
chr9:8507278-8507456	0.460674157303370787
chr9:8517825-8518451	0.469648562300319489
chr9:8521254-8521568	0.449044585987261147
chr9:8523490-8523546	0.446428571428571429
chr9:8524902-8525057	0.458064516129032258
chr9:8526604-8526666	0.419354838709677419
chr9:8527322-8527375	0.396226415094339623
chr9:8528568-8528801	0.467811158798283262
chr9:8633294-8633480	0.446236559139784946
chr9:8636676-8636866	0.431578947368421053
chr9:8733757-8733865	0.592592592592592593
chr9:20346418-20346594	0.397727272727272727
chr9:20353500-20353616	0.43103448275862069
chr9:20354783-20354899	0.362068965517241379
chr9:20360717-20360861	0.430555555555555556
chr9:20363451-20363625	0.448275862068965517
chr9:20365644-20365764	0.491666666666666667
chr9:20413696-20414330	0.403785488958990536
chr9:20448098-20448286	0.452127659574468085
chr9:20456679-20456806	0.307086614173228346
chr9:20620630-20620855	0.577777777777777778
chr9:20621749-20622008	0.679536679536679537
chr9:20622221-20622277	0.553571428571428571
chr9:21968205-21968263	0.5
chr9:21968551-21968792	0.556016597510373444
chr9:21970878-21971229	0.692307692307692308
chr9:21974380-21975154	0.639534883720930233
chr9:21994115-21994352	0.679324894514767932
chr9:22003628-22003792	0.341463414634146341
chr9:22005963-22006268	0.714754098360655738
chr9:22008200-22008320	0.325
chr9:22008693-22008974	0.708185053380782918
chr9:22012000-22012120	0.316666666666666667
chr9:27985907-27986021	0.394736842105263158
chr9:35074082-35074235	0.49673202614379085
chr9:35074345-35074513	0.565476190476190476
chr9:35074901-35075101	0.56
chr9:35075253-35075344	0.494505494505494505
chr9:35075439-35075773	0.580838323353293413
chr9:35075936-35076047	0.558558558558558559
chr9:35076406-35076602	0.505102040816326531
chr9:35076698-35076889	0.554973821989528796
chr9:35076945-35077120	0.577142857142857143
chr9:35077238-35077418	0.522222222222222222
chr9:35078115-35078362	0.5951417004048583
chr9:35078579-35078755	0.556818181818181818
chr9:35079125-35079260	0.614814814814814815
chr9:35079415-35079543	0.6484375
chr9:36840534-36840655	0.669421487603305785
chr9:36846817-36846948	0.603053435114503817
chr9:36881978-36882124	0.630136986301369863
chr9:36923329-36923503	0.614942528735632184
chr9:36930862-36930963	0.524752475247524752
chr9:36966523-36966743	0.6
chr9:37002622-37002795	0.664739884393063584
chr9:37006447-37006556	0.449541284403669725
chr9:37014971-37015213	0.528925619834710744
chr9:37020610-37020820	0.528571428571428571
chr9:37033960-37034050	0.477777777777777778
chr9:38406768-38406809	0.317073170731707317
chr9:71314401-71314442	0.365853658536585366
chr9:80343407-80343605	0.388888888888888889
chr9:80409356-80409530	0.413793103448275862
chr9:80412413-80412586	0.47976878612716763
chr9:80430509-80430708	0.386934673366834171
chr9:80537054-80537283	0.467248908296943231
chr9:80645993-80646173	0.672222222222222222
chr9:86584226-86584397	0.309941520467836257
chr9:86585035-86585288	0.379446640316205534
chr9:86585610-86585776	0.331325301204819277
chr9:86585770-86585869	0.343434343434343434
chr9:86586146-86586313	0.389221556886227545
chr9:86586545-86586683	0.456521739130434783
chr9:86586755-86587146	0.50639386189258312
chr9:86587717-86587929	0.334905660377358491
chr9:86588159-86588356	0.370558375634517766
chr9:86588775-86588930	0.477419354838709677
chr9:86589390-86589546	0.346153846153846154
chr9:86590335-86590462	0.51968503937007874
chr9:86591868-86592008	0.4
chr9:86592562-86592743	0.353591160220994475
chr9:86593068-86593209	0.333333333333333333
chr9:87283350-87283722	0.599462365591397849
chr9:87284194-87284360	0.487951807228915663
chr9:87284572-87284825	0.664031620553359684
chr9:87285269-87285897	0.649681528662420382
chr9:87317051-87317170	0.420168067226890756
chr9:87317240-87317356	0.336206896551724138
chr9:87322736-87322849	0.37168141592920354
chr9:87325529-87325728	0.417085427135678392
chr9:87338465-87338646	0.447513812154696133
chr9:87339116-87339293	0.41807909604519774
chr9:87342546-87342896	0.442857142857142857
chr9:87356784-87356864	0.35
chr9:87356842-87359887	0.39277504105090312
chr9:87359865-87360010	0.475862068965517241
chr9:87366878-87367022	0.451388888888888889
chr9:87425434-87430645	0.41047783534830167
chr9:87475932-87476024	0.347826086956521739
chr9:87476002-87482157	0.417709179528838343
chr9:87482135-87482368	0.46351931330472103
chr9:87486681-87492835	0.41777705557361066
chr9:87549054-87549229	0.445714285714285714
chr9:87563354-87563571	0.566820276497695853
chr9:87570175-87570454	0.605734767025089606
chr9:87635098-87635301	0.551724137931034483
chr9:87636144-87642007	0.385979873784751834
chr9:93606158-93606619	0.620390455531453362
chr9:93607693-93607898	0.497560975609756098
chr9:93624465-93624648	0.584699453551912568
chr9:93626848-93626971	0.398373983739837398
chr9:93627307-93627401	0.478723404255319149
chr9:93629390-93629503	0.477876106194690265
chr9:93636463-93636595	0.492424242424242424
chr9:93636931-93637153	0.518018018018018018
chr9:93639830-93640084	0.484251968503937008
chr9:93641023-93641257	0.405982905982905983
chr9:93650008-93650193	0.502702702702702703
chr9:93650774-93650931	0.490445859872611465
chr9:93657787-93657904	0.555555555555555556
chr9:97863966-97864154	0.494680851063829787
chr9:97869325-97869573	0.600806451612903226
chr9:97873455-97873649	0.561855670103092784
chr9:97873722-97873941	0.59817351598173516
chr9:97876888-97877014	0.52380952380952381
chr9:97879574-97879694	0.508333333333333333
chr9:97887345-97887489	0.444444444444444444
chr9:97888788-97888885	0.47422680412371134
chr9:97897605-97897806	0.412935323383084577
chr9:97912182-97912391	0.492822966507177034
chr9:97933338-97933447	0.357798165137614679
chr9:97934296-97934451	0.30967741935483871
chr9:98002908-98003047	0.316546762589928058
chr9:98009691-98009820	0.325581395348837209
chr9:98011386-98011595	0.43062200956937799
chr9:98209170-98209755	0.65811965811965812
chr9:98211328-98211627	0.628762541806020067
chr9:98212100-98212244	0.513888888888888889
chr9:98215737-98215924	0.588235294117647059
chr9:98218535-98218717	0.56043956043956044
chr9:98220272-98220597	0.566153846153846154
chr9:98221859-98222087	0.530701754385964912
chr9:98224115-98224302	0.49732620320855615
chr9:98229375-98229729	0.471751412429378531
chr9:98231010-98231457	0.57941834451901566
chr9:98232072-98232235	0.429447852760736196
chr9:98238293-98238463	0.588235294117647059
chr9:98239018-98239161	0.41958041958041958
chr9:98239806-98240006	0.57
chr9:98240314-98240490	0.539772727272727273
chr9:98241259-98241451	0.546875
chr9:98242228-98242394	0.469879518072289157
chr9:98242649-98242892	0.49794238683127572
chr9:98244208-98244344	0.397058823529411765
chr9:98244393-98244507	0.359649122807017544
chr9:98247944-98248178	0.478632478632478632
chr9:98268666-98268903	0.56540084388185654
chr9:98269196-98269503	0.609120521172638436
chr9:98269488-98269721	0.626609442060085837
chr9:98270193-98270319	0.555555555555555556
chr9:98270420-98270853	0.76674364896073903
chr9:98278728-98279124	0.59595959595959596
chr9:98997891-98997939	0.270833333333333333
chr9:101867465-101867606	0.843971631205673759
chr9:101891114-101891404	0.386206896551724138
chr9:101894756-101895043	0.445993031358885017
chr9:101900118-101900393	0.389090909090909091
chr9:101904795-101905007	0.405660377358490566
chr9:101906991-101907192	0.358208955223880597
chr9:101908744-101908913	0.402366863905325444
chr9:101909913-101910088	0.337142857142857143
chr9:101911439-101911609	0.376470588235294118
chr9:105586173-105586214	0.268292682926829268
chr9:110247000-110247120	0.341666666666666667
chr9:110248009-110248229	0.504545454545454545
chr9:110249286-110249495	0.588516746411483254
chr9:110249473-110249575	0.637254901960784314
chr9:110249553-110250570	0.688298918387413963
chr9:110251188-110251353	0.660606060606060606
chr9:110251426-110251475	0.653061224489795918
chr9:126881396-126881494	0.5
chr9:127911929-127912222	0.416382252559726962
chr9:127915789-127916043	0.413385826771653543
chr9:127916162-127916286	0.379032258064516129
chr9:127920497-127920683	0.370967741935483871
chr9:127923097-127923207	0.345454545454545455
chr9:127933341-127933481	0.385714285714285714
chr9:127951175-127951248	0.383561643835616438
chr9:127951818-127952019	0.63681592039800995
chr9:128967994-128968112	0.593220338983050847
chr9:133589245-133589864	0.418416801292407108
chr9:133710619-133710934	0.755555555555555556
chr9:133729428-133729646	0.5
chr9:133730165-133730505	0.541176470588235294
chr9:133738127-133738444	0.59305993690851735
chr9:133747493-133747622	0.503875968992248062
chr9:133748224-133748446	0.585585585585585586
chr9:133750232-133750461	0.54148471615720524
chr9:133753779-133753976	0.507614213197969543
chr9:133755432-133755566	0.514925373134328358
chr9:133755864-133756073	0.598086124401913876
chr9:133759333-133763084	0.59877366035723807
chr9:135771599-135772163	0.553191489361702128
chr9:135772548-135772754	0.45145631067961165
chr9:135772787-135773019	0.409482758620689655
chr9:135776079-135776246	0.497005988023952096
chr9:135776953-135777108	0.516129032258064516
chr9:135777969-135778196	0.471365638766519824
chr9:135779015-135779226	0.554502369668246445
chr9:135779775-135779863	0.443181818181818182
chr9:135780945-135781548	0.538971807628524046
chr9:135782095-135782244	0.402684563758389262
chr9:135782665-135782779	0.377192982456140351
chr9:135785935-135786098	0.576687116564417178
chr9:135786366-135786522	0.435897435897435897
chr9:135786817-135786977	0.49375
chr9:135787646-135787866	0.440909090909090909
chr9:135796727-135796845	0.440677966101694915
chr9:135797183-135797382	0.447236180904522613
chr9:135798712-135798901	0.455026455026455026
chr9:135800951-135801148	0.431472081218274112
chr9:135802565-135802713	0.472972972972972973
chr9:135804131-135804281	0.513333333333333333
chr9:137417271-137417373	0.617647058823529412
chr9:139390500-139392032	0.676892950391644909
chr9:139393328-139393470	0.598591549295774648
chr9:139393541-139393733	0.651041666666666667
chr9:139394981-139395321	0.670588235294117647
chr9:139396177-139396387	0.647619047619047619
chr9:139396430-139396562	0.643939393939393939
chr9:139396701-139396962	0.704980842911877395
chr9:139397611-139397804	0.637305699481865285
chr9:139399102-139399578	0.697478991596638655
chr9:139399739-139400355	0.663961038961038961
chr9:139400956-139401113	0.662420382165605096
chr9:139401145-139401447	0.665562913907284768
chr9:139401734-139401911	0.67231638418079096
chr9:139402384-139402613	0.668122270742358079
chr9:139402661-139402859	0.646464646464646465
chr9:139403299-139403545	0.666666666666666667
chr9:139404162-139404435	0.644688644688644689
chr9:139405082-139405279	0.70050761421319797
chr9:139405581-139405745	0.676829268292682927
chr9:139407450-139407608	0.601265822784810127
chr9:139407821-139408011	0.584210526315789474
chr9:139408939-139409176	0.649789029535864979
chr9:139409719-139409874	0.645161290322580645
chr9:139409912-139410190	0.701438848920863309
chr9:139410410-139410568	0.658227848101265823
chr9:139411701-139411859	0.65189873417721519
chr9:139412181-139412411	0.669565217391304348
chr9:139412566-139412766	0.66
chr9:139413020-139413298	0.622302158273381295
chr9:139413872-139414039	0.622754491017964072
chr9:139417279-139417662	0.702349869451697128
chr9:139418146-139418453	0.690553745928338762
chr9:139438453-139438576	0.674796747967479675
chr9:139440155-139440260	0.780952380952380952
chr9:139562712-139562836	0.685483870967741935
chr9:139562986-139563147	0.695652173913043478
chr9:139564035-139564195	0.7
chr9:139564343-139564483	0.692857142857142857
chr9:139564598-139564804	0.650485436893203884
chr9:139565379-139565488	0.651376146788990826
chr9:139566355-139566562	0.671497584541062802
chr9:139566693-139566760	0.626865671641791045
chr9:139793170-139793402	0.659482758620689655
chr9:139794023-139794146	0.430894308943089431
chr9:139794851-139795150	0.568561872909698997
chr9:139802499-139802705	0.660194174757281553
chr9:139804349-139804468	0.571428571428571429
chr9:139810970-139811089	0.579831932773109244
chr9:139814663-139814989	0.631901840490797546
chr9:139815467-139815689	0.608108108108108108
chr9:139818281-139818474	0.621761658031088083
chr9:139820112-139820375	0.574144486692015209
chr10:2406511-2406663	0.309210526315789474
chr10:3374133-3374302	0.603550295857988166
chr10:5987139-5987181	0.404761904761904762
chr10:8097596-8097881	0.694736842105263158
chr10:8100245-8100826	0.698795180722891566
chr10:8105933-8106123	0.568421052631578947
chr10:8111413-8111583	0.558823529411764706
chr10:8115679-8116008	0.534954407294832827
chr10:17193284-17193377	0.387096774193548387
chr10:27294480-27294694	0.322429906542056075
chr10:27295804-27295933	0.263565891472868217
chr10:27301769-27302081	0.387820512820512821
